rms,kurtosis,crest_factor,env_amp_bpfo,env_amp_bpfi,env_amp_bsf,baseline_noise,label
0.07379530729649701,-0.2565204278031281,3.88422447121031,0.0002828864619555758,0.00016177008940526994,0.00028989614048848553,0.00010920094185277821,Normal
0.07347283160665982,-0.2842686994986927,3.9012725138465556,0.0002046275533677604,0.00019306826036483385,0.00032132752561453426,0.00010488014126084367,Normal
0.07319830885705798,-0.27949309154753266,3.9159038362660215,0.00021782320554661802,0.00014776844631501576,0.0002807711135129166,0.00010906984448474032,Normal
0.07319341399928883,-0.2704051256693858,3.916165714914234,0.00030023313202269417,0.00012347424192889368,0.00030199331248023095,0.00010764239268474098,Normal
0.07300605776957798,-0.24328454076147565,3.9262158130250646,0.0003219088466422451,0.00014537735856508138,0.00027765779602081713,0.00010282289080983024,Normal
0.07307734858297237,-0.2521202411338588,3.922385582121782,0.00035684743226144927,0.0001937523086686889,0.00037459648816242866,0.00010795521063472687,Normal
0.07264863088749116,-0.2361206816122552,3.945532558011255,0.00025048997813034225,0.00025360830539338447,0.0002992638708984169,0.00010333637608633005,Normal
0.07248463439890623,-0.23475310410660377,3.9544593256010643,0.0002652050209238762,0.0002832343112089573,0.0002472526418529807,0.00010605461688099893,Normal
0.07254804290725295,-0.26619411071078103,3.482288710285442,0.00020767790670555794,0.00025874224638867613,0.00027263763628223046,0.00010673035581661816,Normal
0.07316166928779613,-0.25388987841774613,3.4530818286204923,0.00015705177188669487,0.00025497005564105197,0.0002627198768995157,0.00010426579660986049,Normal
0.07261146509486446,-0.21997831098970977,3.4792471194345667,0.00018694124012199478,0.00016735347319627488,0.00027120127264545937,0.00010655405298312979,Normal
0.07266048974581431,-0.19479992093067588,3.476899641786188,0.00018403412374961507,0.00016235637764538995,0.0002930101297165158,0.00010192565204998836,Normal
0.07337581758636301,-0.17035971739292632,3.4572195041470137,0.00016348011202013983,0.00015799630371443634,0.00026453729398978696,0.00010122479486080006,Normal
0.0733229099538678,-0.1703184214516278,3.459714130984598,0.00012994881255473618,0.0001463033106606265,0.00021124353118766808,0.0001079916733961004,Normal
0.0737888650638055,-0.18984190698864944,3.4378670477307494,0.0001046473477932707,0.00025812079906353423,0.00022708399744992603,0.00010859573438430921,Normal
0.0738199403034981,-0.15418313076000434,4.2163967156636195,0.00010993358185479403,0.00023168096881019006,0.00022373365745504575,0.00011180991890718705,Normal
0.07404531843548486,-0.13388626236578594,4.203562904754706,0.00013956404482952275,0.00018686071556191496,0.00018004294482477034,0.00011085487208474674,Normal
0.07368725254927246,-0.11156616830451282,4.223989130793383,0.0001713818921484061,0.00014516871063470735,0.00015188264216150964,0.00010556116766479985,Normal
0.07379592018595303,-0.1172687384500617,4.217769126827701,0.00017233183591904458,0.00013167366555793186,0.00018302076839134214,0.00010758888275753932,Normal
0.07338166698545175,-0.12366784553284838,4.241579220432011,0.00017892932038572425,0.00016085688074348795,0.0001579581127206476,0.00010790238027027856,Normal
0.07350425599766662,-0.15238368769296073,4.234505194584033,0.00019431227295439032,0.0001676575941312591,0.00013839807849050847,0.00010853454884756371,Normal
0.07365724641446765,-0.14807381293334254,4.22570987917107,0.00020513668225744707,0.00016089352206688246,0.00021593437818819876,0.00010903723575248308,Normal
0.07304969351233422,-0.1550729781755118,4.26085502731917,0.00017916326600664838,0.0001540671530189549,0.0001756577908319762,0.00010904507613580178,Normal
0.07317041700802927,-0.12351659374270652,4.253825064465585,0.000153003683915988,0.00016357352406570395,0.00014987137881223043,0.0001083676886974515,Normal
0.07272558017438255,-0.08540505112167684,4.279844218496762,0.00016555977764104977,0.0001979409338931382,9.669169705242274e-05,0.00010555274234911669,Normal
0.07259408338411952,-0.12205990877343487,3.7387153709001573,0.00022111864983528483,0.0001989681555881492,0.00010439366705377088,0.00010089826738408259,Normal
0.07239634717414503,-0.13559248155699555,3.7489269276495176,0.00021819720590909793,0.0001793802809612129,0.0001770543291318169,0.00010436561286803297,Normal
0.07238238263523332,-0.14698333449896728,3.7496501980649466,0.00021452228362723515,0.00012428883598950395,0.0002473479133733897,0.00010793309885862456,Normal
0.07233925816884915,-0.1518031097472261,3.7518855218436538,0.00019347024075532708,9.755196541871908e-05,0.0003929986044840257,0.000107157805899526,Normal
0.0724902204078358,-0.1430201594936662,3.744072150114163,0.00021470411527129858,0.00012799629788266652,0.0003906155900384578,0.00010765137680302458,Normal
0.07275552279356932,-0.12178481000380303,3.7304194233431374,0.00020116883993995054,0.0001692923165014067,0.00035561484499391525,0.00010609962584724442,Normal
0.07222909948971598,-0.15580459756228437,3.6622955230110654,0.00018008262462975292,0.00010945215311456083,0.0002780330693050588,0.0001055619590261688,Normal
0.07266492664556733,-0.13338637110782825,3.640329934998208,0.0003207390462589197,0.00013832548138910486,0.0002892190702186442,0.00010600830872412662,Normal
0.07255500099798862,-0.17402124840625488,3.6458452767389646,0.00029512097658203064,0.00010046150808947026,0.0003464136097478876,0.00010235849338322845,Normal
0.07251940486225379,-0.20865289809209875,3.267912600402878,0.0002981759566796855,0.00011067040511995372,0.00033442451165317805,0.00010464247792845126,Normal
0.07243792842190669,-0.19209474538272708,3.2715882699291448,0.00037094134102631283,0.0001373016795357805,0.000302821868124079,0.00010250319576495018,Normal
0.07235456787470596,-0.20806450362892592,3.2753575051883344,0.0003306857535469314,0.00012072525616071369,0.000291478335249692,0.00010866534494747125,Normal
0.07269010666173226,-0.18771773074825893,3.2602383984097094,0.0004236087025344272,0.00012832165665560783,0.00010820095185989539,0.0001060956482940332,Normal
0.07234100714261553,-0.2050122451255647,3.275971489529756,0.0004128720216348207,0.00013512101657829053,0.00026794694703496924,0.00010643639610508106,Normal
0.07222166709508365,-0.1911560360258946,3.4084806367327833,0.000371467416970791,0.00012344572418588958,0.0002500964883927919,0.00011046046424324612,Normal
0.0718096439339558,-0.16728041959849493,3.428037521987379,0.00036170404930843084,0.00011671195622647112,0.00015952365518481743,0.00010757550490572472,Normal
0.07222925700157765,-0.18274560859683886,3.408122470936909,0.00043627083864550796,0.000207765716522689,0.00018366213877412654,0.00010722792661296355,Normal
0.07169680890495218,-0.22990879202921555,3.433432500078129,0.0003615112826486967,0.00017204286907546824,0.0002148751337536499,0.00010953873501904652,Normal
0.07151216977567454,-0.23504244920089779,3.4422973686625475,0.00037754027933811736,0.0001245447629480531,0.0002774542438715516,0.00011450779455471217,Normal
0.07172514177706069,-0.22904619875022458,3.432076225255832,0.00028454514699574813,0.00014357134558666947,0.00020392032436051955,0.0001159547804759835,Normal
0.07199653348580104,-0.2715937838346236,3.4191389769439673,0.00023376306002480376,0.00015205072843364406,0.00018126156113294282,0.00011336452358165058,Normal
0.07208468167153893,-0.2633977133561318,3.41495790975168,0.0002812457972171417,0.0001284160870659442,0.00022486700122128752,0.00010770337245844806,Normal
0.07226119644371723,-0.2996582059250401,3.406616081120213,0.00028514037510906715,0.00012819117588502298,0.0002123071438423791,0.00011282773161900265,Normal
0.07251642167709708,-0.3076991221410257,3.3946263226043967,0.0002987077575555488,0.00016000792392963556,0.00024064069658889624,0.00011510429432427832,Normal
0.07278720280722674,-0.33983521941732375,3.5023739087098047,0.00020569775824479268,0.00014756115109541484,0.00015478987213261578,0.00011449211715704741,Normal
0.0730348200900041,-0.3900189333320041,3.4904994588312905,0.000212424496238657,0.00013592948625875553,0.00017113721075847783,0.0001142526726743712,Normal
0.07310416029416895,-0.38303223561839816,3.4871886767343656,0.0001300176607145447,0.00016840394469281399,0.00020498545371689292,0.00010682040947189496,Normal
0.07370981770394548,-0.3544708166338775,3.56608377015854,0.00010076664320207949,0.00015510724995993107,0.00023011136063394252,0.00010897127952679625,Normal
0.07420304568538647,-0.3591870152078469,3.5423799951536394,0.00014674441788931913,0.00017872852580145374,0.0003279033171365801,0.0001118355198632314,Normal
0.07411333695062339,-0.3521716896483982,3.546667785185641,0.00022033740680237572,0.00020527990413362222,0.00022566896098191668,0.00010552459828492785,Normal
0.07407403781353837,-0.36036846842942616,3.5485494293837863,0.00021061422314086134,0.00022333083967867657,0.00025020309734705257,0.00010499217259377315,Normal
0.07426297758111608,-0.33477838555806017,3.556376077630305,0.00015749633743432172,0.00022900481187579786,0.00029497429575952715,0.00010829204365970096,Normal
0.07372960025984024,-0.33468009071740523,3.5821037411338486,0.0001544913863620047,0.0002164682538901631,0.00022027240193962824,0.00011346119716308141,Normal
0.07345311207236851,-0.3200277898952204,3.595587300138755,0.00017655899498373248,0.00016748385945543194,0.00024162234085940948,0.00011390921557322217,Normal
0.07338027543511472,-0.312933041358912,3.5991562495102536,0.000247906454844377,0.00015955615977887187,0.0003024159548843155,0.00011334556857418256,Normal
0.07297826525984813,-0.29591288412506866,3.618982665355103,0.00026264156685572705,0.00015147974984758118,0.00023659811674149267,0.0001113980236295513,Normal
0.0726262798777347,-0.29339672512551296,3.63652217031765,0.00032026030947375175,0.00019254394614384281,0.000311554307376486,0.00011182480379120843,Normal
0.07194941788652694,-0.3231806271546436,3.670732643585889,0.00024749348113027527,0.00018232536286486316,0.00023775331858504642,0.00011499592386422786,Normal
0.07126140512660105,-0.31548709763591365,3.7061727375971825,0.00023586379087872525,0.00023637998085090602,0.0002294058675132965,0.00011271909849616578,Normal
0.0710835623989282,-0.3389763068733429,3.7154451466695075,0.00018880216518025208,0.0001852617624383848,0.00021160592000542315,0.0001150348418047442,Normal
0.0710440103504393,-0.31289340163591994,3.717513631625158,0.00021962363841909383,0.0001778525596208431,0.0001965580896480667,0.00010934155677756726,Normal
0.07075336795417507,-0.33164819391199574,3.3583266768419864,0.00026578918767079595,0.00014323326589427122,0.00021673028154588211,0.00010799995078704291,Normal
0.07087801913994202,-0.3179031769890188,3.3524204818390673,0.0002010927169287515,0.00010491295231749786,0.00022103809525589105,0.000108329032705386,Normal
0.07083987956386209,-0.30380876395400414,3.3542253959186255,0.00020488911653567657,0.00010084369355381171,0.00018522404201574242,0.0001063708341882218,Normal
0.07095713290649945,-0.26208385182192906,3.504503751429916,0.00024709646701681225,0.00013688252151548418,0.0002015870703650887,0.00011194379041742716,Normal
0.07138028720939564,-0.25020564819028257,3.483728465984746,0.00021235895833111176,0.0001442102811440792,0.00021761775854843124,0.00010715722896491242,Normal
0.07133807551030408,-0.21263597240796983,3.4857898349895997,0.00021310108498647374,0.00016497089455483848,0.00021518478490985122,0.00010598274603025877,Normal
0.07195399011471659,-0.2061742647226974,3.4559520335853984,0.00021806578281706487,0.00011922372306722,0.00024088734823416184,0.0001020996499879039,Normal
0.07248653701791728,-0.17460032463654285,3.430561711067424,0.00025580828698153923,0.00013480275547640255,0.00020862973661895583,0.00011063271667949165,Normal
0.0727809197461926,-0.17441937722076117,3.4166858474545063,0.0002296659750370775,0.00017497348151438715,0.00020800599005235486,0.00010923835494414043,Normal
0.07223364485175235,-0.1566524409075183,3.442572210939815,0.0002286429297277511,0.0001759621712417658,0.0002181791879620485,0.00010986268889014125,Normal
0.07235340508949521,-0.12300452169290832,3.4368740234679307,0.00025967905845879907,0.00015535871971849086,0.00027230535755099476,0.00011092399863394853,Normal
0.07263118189819319,-0.13230343356645413,3.423729753015688,0.0003260188827217677,0.00011937080981833989,0.00024554733814315723,0.00011177108614004831,Normal
0.07306171809377403,-0.14101877133712293,3.4035544872127623,0.0003258550533678022,0.0001273100089390645,0.00021183931630396847,0.00011010515104325587,Normal
0.07338858567197767,-0.1750981034153143,3.297431663766861,0.00022786585108779489,0.00012944483135132206,0.0002835984829575012,0.00010332406321124627,Normal
0.07344963798763768,-0.21483890813262452,3.2946907947262614,0.0002424525461186668,0.000127188784300237,0.00019884456043886222,0.00010263322628507815,Normal
0.07363704287852274,-0.2503974849986035,3.2863058685430593,0.00021345042810661888,0.00011092644661803489,0.0002461980318580142,0.00010881065754530473,Normal
0.07360287839743496,-0.2694229441874927,3.2226415253341303,0.00018832025303342395,0.00012902502643704275,0.00025758500773175383,0.00010613693909565637,Normal
0.07330325680687376,-0.28616886831720567,3.355342575153832,0.0001754920379864915,0.00017460078565833395,0.0003090349051012346,0.00010272620273536309,Normal
0.07331140822028052,-0.29790220208385865,3.354969498369258,0.0001538546975086629,0.00017911521702492048,0.00027679412866877786,0.0001002292671381315,Normal
0.07413335456985017,-0.331882528768356,3.3177716007683364,0.000197629043926587,0.00014895393847526046,0.0002872138685566917,0.00010535404786333207,Normal
0.07432639437388762,-0.39963820854254584,3.309154715945004,0.000226353722399337,0.00015513829023855707,0.00029321595668684914,0.00010586384488709994,Normal
0.07436716003385989,-0.4048639972498056,3.3073407448872896,0.00025008675862035984,0.00013746050477199002,0.00032939551671389705,0.00010395538689465965,Normal
0.07456446621316072,-0.4167084839317079,3.298589139743974,0.00022588053244248515,0.00013905843182316835,0.0003249222327309815,0.00010933169135055605,Normal
0.07390225356712375,-0.4097411423118693,3.3930723381789236,0.00024073366292786291,0.00019873272279522295,0.00036451375806463576,0.00010814591734775574,Normal
0.07399001414956083,-0.3975669699683224,3.3890477679977664,0.00024410986824586,0.00014301555901507511,0.0004205638346878034,0.00010779000223703755,Normal
0.07463565051379739,-0.38365969206786765,3.4324038250371256,0.00028407282241393704,9.784626793739329e-05,0.0004586768217818651,0.00010911215099500369,Normal
0.07464194192116998,-0.36996527237887156,3.4321145151642214,0.0001898294363080061,0.00011108501614885778,0.00038352970001059817,0.00011267668548281617,Normal
0.07503199020403443,-0.40205358348030096,3.414272920271247,0.00018003873649170214,9.237694775014484e-05,0.00046965057985013194,0.00011246859226338853,Normal
0.07554446685983218,-0.3731832641370949,3.5126168766684804,0.0001951747634971096,0.00012264774991474706,0.0004275415758491356,0.00011406529210582034,Normal
0.07531280707216305,-0.35612310424409666,3.5234215739231227,0.00018506999752756058,0.00010224170695775954,0.0005182920908269993,0.00010906145117400892,Normal
0.07551969750109472,-0.33902229547345897,3.513768963745156,0.0002035545600569734,7.986894043875086e-05,0.0004191826084951615,0.00010820783103351123,Normal
0.07573872899918274,-0.33624661850928383,3.503607371515735,0.00021079700135561718,0.000117862004462768,0.000383992648588116,0.00010886926630956602,Normal
0.07588715071208108,-0.3427045039087866,3.496754941262074,0.0002534287790200506,0.00013437050092552787,0.0003387675682453333,0.00010490360574321841,Normal
0.07646553325899726,-0.34326160067503153,3.470305612490396,0.00020774454214320654,0.0001631939057371664,0.00027011712712337937,0.00010815241485794395,Normal
0.07667736156256955,-0.3560551311497351,3.460718572250737,0.0002387987626177487,0.00013008546065363112,0.00022008936559388774,0.00010897094997931126,Normal
0.07617980697864167,-0.3450374463535484,3.483321627543204,0.00023698949941994163,0.00013203111114917798,0.0002533876674197689,0.00011447404562717474,Normal
0.07621617332164438,-0.34374294207108713,3.4816595699565367,0.0002546636745854473,0.00012154786748050104,0.0002469254813601332,0.00011201009298333053,Normal
0.07602738784616685,-0.3080027994926393,3.4903049644122173,0.00033464144624545736,0.00013364706334994967,0.0003643968648029717,0.00010482694659598954,Normal
0.07536395289660158,-0.3338746441350757,3.260828468141627,0.0002480808377778266,0.00013672365201147367,0.00036029149134592033,0.00010697394984297033,Normal
0.07565760804975258,-0.3048827707649604,3.2481719870831514,0.0002983770649755058,0.00013129992455712626,0.0004058586560318363,0.00010440065317989269,Normal
0.07541962762196981,-0.2800784085546666,3.258421326457679,0.0001501406831815987,0.00016366831283451467,0.00039753611843698736,0.00010762887145391778,Normal
0.0750404393050293,-0.2459419983868285,3.274886519227143,0.00019271072904076996,0.00011424016024317385,0.0005914475539956617,0.00011330527885054088,Normal
0.07493929339367175,-0.2013889968980509,3.2793066487290274,0.00021064426527223082,0.00014838456364895796,0.0006179312254857388,0.00011256471687217032,Normal
0.07493589500929523,-0.18138697494321265,3.449274363192696,0.00030708803264492226,0.00013066622171984272,0.0006250788235375551,0.00011159116156423303,Normal
0.0744635890997123,-0.14086335320750143,3.4711523398683477,0.00031759244080966373,0.00020439126687146322,0.0005459544510782114,0.00011102684566967982,Normal
0.07480805164736919,-0.11888955525160183,3.4551690071659746,0.00028757773012217454,0.0002047212612100949,0.0005304978997825045,0.00011093552651409127,Normal
0.07493989646738694,-0.11265494892367567,3.4490901872402095,0.0002753019738558032,0.0002783364456523791,0.0004664597739809764,0.00011040865345504834,Normal
0.07495519372346413,-0.1405858943147722,3.448386278502115,0.00024335108956710183,0.0002978374382937588,0.00046587968959670606,0.000114337948307711,Normal
0.07502490581512217,-0.13262045331587524,3.445182086271449,0.00023549274579685208,0.00026544388802668525,0.0003564406640029267,0.00010983275028916711,Normal
0.07505520861007338,-0.1371033430848012,3.443791128225189,0.00025390419004812676,0.0002125299010619175,0.0003373439828655648,0.00010414859288988887,Normal
0.07494612754169648,-0.14389438876042515,3.4488034274307044,0.00024229548811572566,0.00018546351413976746,0.00035791923345741226,0.00010651786584051816,Normal
0.07532349266040435,-0.16703780621598074,3.4315251777263245,0.00023544879067888185,0.00014805794944612716,0.00027779097408215265,0.00010868449048883578,Normal
0.07505573109681528,-0.20267260792972852,3.4437671549032314,0.00030330433213596316,0.00017097338454650067,0.00029876620553198635,0.0001032630025749324,Normal
0.07468610141829635,-0.16809354038246527,3.474776879945199,0.00024254016244183347,0.0001601727562956111,0.0002631848862897858,0.00010634072552170337,Normal
0.07498327491976567,-0.1717851300968367,3.461005654117267,0.0002886688501937399,0.00019432740272602977,0.00017631073163911978,0.00010823010777024708,Normal
0.07453055477125635,-0.2248307443435733,3.4820288035964637,0.00023627027845447393,0.00013235452091970624,0.00014790723872713817,0.00011462411051282058,Normal
0.07417771289517495,-0.19893664499152797,3.498591805173051,0.000241533214148176,0.00018386281295189902,0.00018507628948255753,0.00010365607905037834,Normal
0.07435476543128615,-0.18698695365659557,3.4902610068936033,0.0002875607037653434,0.00018707975425245717,0.00022287423861901563,0.00010312896077576662,Normal
0.07387247875638525,-0.17943246925935608,3.513047657671928,0.00022950300709168272,0.000220204197907256,0.00027383080418489947,0.00010668586875699951,Normal
0.07363241690663122,-0.1808636669751884,3.524501155389437,0.00019928486638909714,0.0002098988432544741,0.00031581888107125766,0.00010938469958188107,Normal
0.07361614184976925,-0.1893856072262956,3.525280352115491,0.00022850849646618602,0.00021827163260619654,0.00029068656238564344,0.0001003373158807801,Normal
0.0734495613303241,-0.14099249797373758,3.720732280715828,0.00021398341581849368,0.00014580988483025136,0.0002506102677061249,0.00010271929435455514,Normal
0.07359107429094403,-0.14111797673591964,3.7135774477990453,0.00024519826796614306,8.895780345842735e-05,0.00029089905270959576,0.00010559622032457926,Normal
0.07412770343352423,-0.19529064163968757,3.686693923969055,0.00021535976202064036,7.708393360426317e-05,0.00029172829676160476,0.00010552894096831407,Normal
0.07389275760348304,-0.20531579582392734,3.698415957253057,0.0002657532316076242,0.00011543295765120824,0.00028771422347145104,9.80466642147844e-05,Normal
0.07444098333436285,-0.15464298560950063,3.6711787191021923,0.0001997682087050952,0.00012652517609256208,0.00033939887791354837,0.00010094185951300261,Normal
0.07444965081146943,-0.1847995798041393,3.6707513180713596,0.00012949900639392062,0.0001188188418464916,0.0003584349704010854,0.00010350900906844161,Normal
0.07436039597080245,-0.17907530556757667,3.675157323711125,0.00017797029795857262,0.00010616409221747562,0.00020927944751802764,0.00010871205885094137,Normal
0.07497719412478034,-0.1767666948176898,3.6449237269580808,0.00019985333634988452,0.00016470811082647266,0.00024634314198949253,0.00010377999540355901,Normal
0.07481949320392649,-0.21297666336388943,3.652606321474147,0.00020136543555777586,0.00015895862706982259,0.00028399367064011225,0.00010294714783674004,Normal
0.07492145473040826,-0.21003488386524705,3.647635444740445,0.0001987639877055064,0.00016777937562509985,0.0002617910349975742,0.00010708411091347962,Normal
0.07493231158432911,-0.25964831123131304,3.4494393149419045,0.0001694556948543808,0.00015532600422419934,0.0003142413941806487,0.00010156695747231516,Normal
0.07488615611232637,-0.2524266798076904,3.4515653487509725,0.00016532446191399333,0.00020586511379359706,0.0003223568988951592,0.0001010926240134745,Normal
0.07489431085515154,-0.2578159966227087,3.4511895307823988,0.00017170423163923124,0.00014992750096966286,0.0003944486272201226,0.0001109212268822349,Normal
0.07535759011798072,-0.28744437326716277,3.4299724969149215,0.00017985556053549563,0.00013278912822019788,0.0003069287673132343,0.00011425763283936299,Normal
0.0752717762696721,-0.31519483595269904,3.417253876263411,0.0002557948393734065,0.0001541568011986134,0.0003555684639703273,0.00011005875512714107,Normal
0.07547606940410644,-0.32023804155259006,3.408004302046689,0.0002771352271385084,0.0001503292379591222,0.00037565182633454496,0.00011143591672462909,Normal
0.07549801082782506,-0.32297276668382224,3.4401721449120726,0.00025752552981289623,0.00018285236785365937,0.00034129956483566786,0.00011239554810457919,Normal
0.07553440965896334,-0.3399439929554653,3.438514380648678,0.00018906512308956725,0.00018685250299591645,0.0002576938759480124,0.00010562335407121952,Normal
0.07608184974878804,-0.3042258921995944,3.4137728604619157,0.00023091233122731928,0.00019400713161656205,0.0003421804010255652,0.00010480532854252338,Normal
0.07628437322057792,-0.3138851299376393,3.404709809899729,0.00023707666878063712,0.0002134104961581657,0.0003220934542957758,0.00010676550086890814,Normal
0.07655001510369389,-0.32261276130126904,3.392894873950467,0.00016819419875967198,0.00019882644533663441,0.00032961105896510293,0.00010574291119871238,Normal
0.07672772253248873,-0.3372120213183827,3.385036663067619,0.0001966658216675536,0.0001645695256408105,0.000291045249558475,0.00010576606937853746,Normal
0.07630222586757861,-0.3220559448812996,3.4039132003423433,0.00017547622667940448,0.00014239274769330866,0.0002901045717156735,0.0001080462796863245,Normal
0.0760534643947702,-0.30631767198402127,3.4150469792933436,0.00015751664187015353,0.0001702857537409532,0.000404594803912919,0.00010110889397644442,Normal
0.07555285308216866,-0.2954860894773881,3.437674995061863,0.0001280136220150691,0.0002339509736495966,0.000465848441110159,9.86324451649282e-05,Normal
0.07564873178414862,-0.2889170988058396,3.4333180176402727,0.00014279520194481957,0.00022932764895734666,0.00045350510738658795,0.00010072408074140393,Normal
0.07551124213359234,-0.27644978089170946,3.2931459135793237,0.00016595580098336836,0.00022190094783893147,0.00047247629836775845,0.00010323797705188566,Normal
0.07522762486257731,-0.25857135058946756,3.3055614731396563,0.00015460725273801345,0.0002736411610282404,0.0004781659400419369,9.932705304518365e-05,Normal
0.07483565795507857,-0.2668427747822246,3.322875020499008,0.00015049305699713168,0.00029252546284463243,0.0003445054988818103,0.00010386268394234627,Normal
0.07445355477428928,-0.2678024347963044,3.3399283515125116,0.0001816351188649471,0.0002563082735110422,0.00030860200326761854,0.00010532188197288988,Normal
0.07406118107899455,-0.2657643494374584,3.357623181789452,0.00013181254443747926,0.00022157742569615743,0.0003532385484677808,0.00010190726020250253,Normal
0.07401918797113217,-0.21661389447385515,3.520176626177461,0.00017624316341383232,0.0002095555003271399,0.0003885805417073149,0.0001033328195322105,Normal
0.0739920812990646,-0.22159311594305864,3.5214662273314024,0.0002352424651936668,0.00024008593530960843,0.0002938473518191732,0.0001026836315287914,Normal
0.07421179549061475,-0.2007007416275366,3.5110404439354572,0.0002446661718029801,0.0002320133450116167,0.0003140065737607693,0.0001072615539256319,Normal
0.07462348591539407,-0.2112754740013134,3.491670379483899,0.00027816424123665794,0.00017670542815961018,0.00020543824431522512,0.00010949331074921854,Normal
0.07412449412838108,-0.19686685849239982,3.5151756305187507,0.00028717617406543263,0.0001330864369626871,0.0002618599564529698,0.00010829352226874845,Normal
0.07374548807810269,-0.18070760440203593,3.5332414521232773,0.00023416331189840637,0.00012998946234634345,0.0003427830927084188,0.00010196819497627212,Normal
0.07394211444911909,-0.1806428843851715,3.523845880332674,0.00025846381087467313,9.752935761344636e-05,0.0002386696930929989,9.900933151680793e-05,Normal
0.07385134295897289,-0.155901359812316,3.5281770776919563,0.00028230030396067133,9.664424093631267e-05,0.000267310773521776,0.00011430789655145396,Normal
0.07382073122667823,-0.15910975276680484,3.5296401302843075,0.00031327681178839684,9.574224129472397e-05,0.0002649155682828383,0.00010252291188571987,Normal
0.0736627550716323,-0.11417665342581174,3.5372097490955494,0.00030923970790911945,0.0001659713752139335,0.00026860143383253303,0.00010159124329527338,Normal
0.07337123295224718,-0.1513124421271268,3.372136956112966,0.0002681179534807883,0.00010118850952086911,0.0002855550896978204,0.00010146150351323993,Normal
0.07306399859014354,-0.1634539372677275,3.3863168034608946,0.00023584587806981815,0.00010932264342075047,0.0002948070415413691,9.72745980891036e-05,Normal
0.07277103844085228,-0.16173559387150727,3.399949367974808,0.00016454261893160424,0.00013238851586994498,0.0003072131105168795,0.00010091221966079037,Normal
0.07252782551373126,-0.17220181831388492,3.41135066991639,0.0001803352391848751,0.0001402611178718709,0.0003241054835903414,9.50192252396429e-05,Normal
0.0726085282233766,-0.17024436481716343,3.3587154371884,0.0002466343763198664,0.00014779326803262115,0.00029532581600599957,9.901763330757937e-05,Normal
0.07287961529744398,-0.2006018883516818,3.346222172277817,0.00022353754357339961,0.00018196526340663374,0.0003086328015194994,9.926729798843574e-05,Normal
0.07267127166193883,-0.21966943179286602,3.3558155656041846,0.00021841096806114166,0.00018583650104610943,0.00027005887377535377,0.00010368812239780077,Normal
0.07293222426783463,-0.2718146056480326,3.343808406552869,0.00020297752705632344,0.0001969782240096509,0.0003059071449323368,0.00010299251621552511,Normal
0.07337665444369351,-0.298915458809228,3.323555515910341,0.0002339771773338344,0.00019058514454935624,0.0002765353805167635,0.00010007026064656734,Normal
